"gene","logFC_106839","logFC_299945","adjP_106839","adjP_299945","avg_logFC","direction_consistent","fisher_combined_p","stouffer_combined_p","effect_ratio","effect_consistent","integrated_score","fisher_FDR","stouffer_FDR"
"REEP1",-1.23747301181647,-1.97656544213548,0.00233169727235815,0.000177387350438697,-1.60701922697598,TRUE,6.49304430482755e-06,3.00248445250784e-06,0.626072370505228,TRUE,0.75,6.2610971021295e-05,3.08099978443782e-05
"FAM181B",-0.779303226553894,-1.78100580896356,0.00241524082854483,6.25198564894832e-05,-1.28015451775873,TRUE,2.52261189588594e-06,1.26809723799415e-06,0.437563551242656,TRUE,0.75,3.42654782524507e-05,1.75627323353569e-05
"DNER",-1.7989001378186,-1.74976210366231,0.00242842889912556,0.00888580059973437,-1.77433112074045,TRUE,0.000253414246872653,0.000122435661046194,0.972684401361002,TRUE,0.75,0.000889047664111177,0.000492765746926658
"TRPS1",-0.879206327711208,-1.60295160445993,0.00243735912432559,0.00487160849121694,-1.24107896608557,TRUE,0.00014653733248078,6.71644785213976e-05,0.548492122447723,TRUE,0.75,0.000583979412516152,0.000304920257068755
"C25H1ORF43",-1.12556534816842,-1.08868943599462,0.00245415681412662,0.00015708374729786,-1.10712739208152,TRUE,6.07896369782658e-06,2.85269639921371e-06,0.967237875407403,TRUE,0.75,5.9704862459766e-05,2.96903308625751e-05
"SLC29A1",-0.928865754423635,-1.13426936066408,0.00245569673625851,5.31154579851311e-05,-1.03156755754386,TRUE,2.1981488380908e-06,1.1247152252869e-06,0.818911086410559,TRUE,0.75,3.12407169654073e-05,1.63547214847236e-05
"STAU2",0.507827306678977,1.54686891978121,0.0024655697616964,9.64299321668158e-06,1.02734811323009,TRUE,4.41144651793447e-07,2.72862286432307e-07,0.328293690683763,TRUE,1,1.36964910937775e-05,7.69240317030933e-06
"DPH2",-0.994584810448954,-1.08462923496266,0.00246610911426547,0.000105572294274474,-1.03960702270581,TRUE,4.20762097039614e-06,2.03261769982088e-06,0.916981377957413,TRUE,0.75,4.74825167868488e-05,2.40991230511043e-05
"TACC3",0.791234083048054,1.88279628481439,0.00246631826759009,6.31952375016399e-06,1.33701518393122,TRUE,2.95773075192722e-07,1.9336707002271e-07,0.420244128071485,TRUE,1,1.21490323564011e-05,6.66102932271916e-06
"TAT",1.05325333067389,3.35869226642089,0.00247259336424529,0.000520085111176159,2.20597279854739,TRUE,1.87287142817705e-05,8.30079517011306e-06,0.313590304537268,TRUE,1,0.000130977378095946,6.33739834225745e-05
"ENGASE",-0.735027620708264,-1.34495151978873,0.00247259336424529,0.000543555459938436,-1.0399895702485,TRUE,1.95145790132626e-05,8.63801244943563e-06,0.546508636105878,TRUE,0.75,0.000133823278087713,6.50187094571294e-05
"APOB",2.0124621539676,6.21764421098202,0.00247778958495993,3.21886579284819e-06,4.11505318247481,TRUE,1.56696992929213e-07,1.12740239588405e-07,0.323669558063977,TRUE,1,1.10680309339001e-05,5.74113067800963e-06
"GLRX",1.54231845471213,0.520822883434566,0.00247946653030119,0.524236289776376,1.03157066907335,TRUE,0.00993785423191472,0.0259618215817132,0.337688291184831,TRUE,1,0.0168264587434497,0.0406976881314225
"CLRN3",0.885257608730594,1.91021551521638,0.0024921687301886,0.00101168819426982,1.39773656197348,TRUE,3.50226825913305e-05,1.53460226075541e-05,0.463433367428344,TRUE,1,0.000201665935899536,9.76523180342559e-05
"SPEF2",1.84204948480427,4.12740611941628,0.0024921687301886,0.000152121977886872,2.98472780211027,TRUE,5.9844717114768e-06,2.82051213218448e-06,0.446297125000333,TRUE,1,5.90505031740132e-05,2.94219752184477e-05
"AKAP12",-0.915010186456651,-2.10621792725333,0.0024921687301886,0.000150878934783594,-1.51061405685499,TRUE,5.9386556337858e-06,2.80046543632562e-06,0.434432816574634,TRUE,0.75,5.88221968668549e-05,2.92684895663328e-05
"SLC2A10",0.665773990611927,1.6548826841809,0.00249468142863665,0.00059485778191923,1.16032833739641,TRUE,2.14001622679705e-05,9.45753579184583e-06,0.40230887480792,TRUE,1,0.000142365130981142,6.88677606285956e-05
"ADAM12",0.71937530553178,2.20631080258481,0.00250279029279279,0.000147657355245864,1.4628430540583,TRUE,5.84302749120919e-06,2.76109651498047e-06,0.326053475643138,TRUE,1,5.8428724390849e-05,2.89283733757409e-05
"SMOC1",0.771106547048919,2.10325023988637,0.00256919321423184,2.2284737134625e-05,1.43717839346764,TRUE,1.01200502844019e-06,5.71267780857809e-07,0.366626154332725,TRUE,1,2.10229233221995e-05,1.14323645535601e-05
"COBL",0.59804246418224,1.63658462327434,0.00258473211210687,2.8347456735544e-05,1.11731354372829,TRUE,1.27704078307687e-06,7.02852835265944e-07,0.365421045558725,TRUE,1,2.37119553059591e-05,1.26752779398173e-05
"PIT54",0.786155301279228,2.55992673180208,0.00258473211210687,0.000126830891741602,1.67304101654065,TRUE,5.22249314811912e-06,2.50650234434602e-06,0.307100703904056,TRUE,1,5.5194329081618e-05,2.734248889405e-05
"GRIN2C",-0.961139471982435,-1.50242015978366,0.00258666906802116,0.00106290536354945,-1.23177981588305,TRUE,3.79528697061357e-05,1.66690332827901e-05,0.639727486165278,TRUE,0.75,0.000214602083808677,0.000103430985435526
"CD81",0.686530568110638,1.44408272718122,0.00258666906802116,0.000145322207562433,1.06530664764593,TRUE,5.93694984916187e-06,2.82209365887187e-06,0.47540944517127,TRUE,1,5.88221968668549e-05,2.94219752184477e-05
"FZD9",-0.963403270309197,-1.65794238365822,0.00258882834759944,9.49466576967526e-05,-1.31067282698371,TRUE,3.98657728521331e-06,1.95700861238546e-06,0.581083685298801,TRUE,0.75,4.60543022390488e-05,2.34148044167557e-05
"STARD8",0.598709655934169,1.65853699995388,0.00259402880496384,9.28364183434405e-06,1.12862332794403,TRUE,4.4652425788596e-07,2.80915822048478e-07,0.360986614076633,TRUE,1,1.38129182840927e-05,7.78822304393322e-06
"C8B",0.8740490378331,2.87836475746451,0.00260787557063081,0.00200080732019932,1.87620689764881,TRUE,6.8684857203685e-05,3.03197750338713e-05,0.303661666078427,TRUE,1,0.000331533513472912,0.000164449070801801
"ABHD17C",0.689677482324951,1.4359825294421,0.00260787557063081,6.90902581888361e-05,1.06283000588352,TRUE,2.97823229359782e-06,1.50380737518052e-06,0.480282641455883,TRUE,1,3.7539549807532e-05,1.96398633467336e-05
"INSR",0.680760970346934,2.23515733351269,0.00264510998874876,7.72432952339565e-06,1.45795915192981,TRUE,3.82199042420767e-07,2.47504490125117e-07,0.304569597915989,TRUE,1,1.30625769498324e-05,7.29451129877289e-06
"CDH1",0.701975888972284,1.41433969962171,0.00267707024704996,1.16032044273309e-05,1.058157794297,TRUE,5.68049768201423e-07,3.49922303577443e-07,0.496327642616578,TRUE,1,1.52850470961119e-05,8.66351159959629e-06
"GPA33",0.997364396404014,2.23585562489587,0.0026989795911762,0.0109297488327592,1.61661001064994,TRUE,0.000337209380797218,0.000166217175057048,0.446077280347859,TRUE,1,0.00110179591605161,0.000626436983451998
"F10",0.915766768336283,1.75193743783048,0.00274775205972245,7.5326566571838e-05,1.33385210308338,TRUE,3.39251585615169e-06,1.71544530558343e-06,0.522716592819849,TRUE,1,4.15534167582973e-05,2.13511224818284e-05
"APOA4",1.06817057016219,3.43874880096299,0.00275464167627461,0.00714089005204235,2.25345968556259,TRUE,0.000232828730958964,0.000109876182299407,0.31062768233116,TRUE,1,0.00083195592438769,0.000453435544764384
"BDKRB2",1.3741460301926,2.70571543676231,0.00276231017870664,9.58143396983399e-05,2.03993073347745,TRUE,4.27302320216055e-06,2.11848853504115e-06,0.507867904925332,TRUE,1,4.8034674617391e-05,2.4870233826882e-05
"SYNE2",0.958179780029277,1.82565969668477,0.00279705832919162,0.000358234241637933,1.39191973835702,TRUE,1.4843168165748e-05,6.76226196882901e-06,0.524840298424315,TRUE,1,0.000110374760196557,5.43288459220803e-05
"SLC24A3",-1.17058677334867,-2.96862234519177,0.00280020279877885,7.72432952339565e-06,-2.06960455927022,TRUE,4.03376376583253e-07,2.64958005757876e-07,0.394319868690825,TRUE,0.75,1.34607014485026e-05,7.58710830001269e-06
"FAM124A",-2.37276185559741,-3.0949103648607,0.00280060461357417,0.000118256357187979,-2.73383611022906,TRUE,5.27272432178823e-06,2.57598698560901e-06,0.766665775699843,TRUE,0.75,5.53532488853642e-05,2.76894932645283e-05
"TRIM2",1.23146873610954,2.23591184421562,0.00281320740037042,9.48622635244466e-05,1.73369029016258,TRUE,4.306306819973e-06,2.14327574266093e-06,0.550768018558243,TRUE,1,4.82807627064698e-05,2.49898824675899e-05
"ST14",0.610849826124939,1.8440590405441,0.00281320740037042,3.91679889707195e-05,1.22745443333452,TRUE,1.87551334099267e-06,1.01454502743348e-06,0.331252857253802,TRUE,1,2.84889804269782e-05,1.5660060375383e-05
"KIF1A",-0.786301990466673,-1.51231416931383,0.00281643008633547,3.72151506816801e-05,-1.14930807989025,TRUE,1.78928593197342e-06,9.73319395969341e-07,0.519932965267023,TRUE,0.75,2.77330039852818e-05,1.5137348991259e-05
"VIP",-1.9423123817368,-1.02185143012254,0.00281715691860671,0.14341437664219,-1.48208190592967,TRUE,0.00356105721382818,0.00335754903987695,0.526100456204069,TRUE,0.75,0.00711372164610126,0.00724690238400739
"DIO2",0.88033278689965,2.27267508383968,0.00281946833086115,4.87032835999131e-06,1.57650393536966,TRUE,2.62325000570226e-07,1.84055831020657e-07,0.387355321118903,TRUE,1,1.18234046742142e-05,6.56564813053483e-06
"PLCB2",-1.07443592346661,-1.42479442263351,0.00284419417626422,0.00307840893578535,-1.24961517305006,TRUE,0.000110721631640273,4.96505929009627e-05,0.754098911673645,TRUE,0.75,0.000470959842796442,0.000240204580724064
"BBOF1",0.835141920297171,1.64878866226578,0.00287610549994382,3.17472089284719e-05,1.24196529128148,TRUE,1.5713270992374e-06,8.73171332127498e-07,0.506518475903097,TRUE,1,2.60631378754025e-05,1.41375004308983e-05
"RAPGEF4",-0.912722588306393,-1.37059644248617,0.00292951058735315,0.000164747114464069,-1.14165951539628,TRUE,7.50198517470422e-06,3.60056214543381e-06,0.665930948026375,TRUE,0.75,6.96460310413943e-05,3.54864706333685e-05
"DCLK2",-1.214327040092,-0.965982811104137,0.00293762416858848,0.000287019882185357,-1.09015492559807,TRUE,1.26356393944286e-05,5.85739878955494e-06,0.795488183340584,TRUE,0.75,9.88916708284183e-05,4.89136080199681e-05
"HPRT1",-0.729122986335607,-1.48330119271169,0.00295183841026492,4.52045484272982e-05,-1.10621208952365,TRUE,2.24568862895114e-06,1.20832760863721e-06,0.491554237209684,TRUE,0.75,3.15662633814094e-05,1.6956597368889e-05
"CDK6",0.633931968818762,1.96925738935271,0.0029541051409253,0.000200109900719869,1.30159467908574,TRUE,9.06888618054367e-06,4.30029031062151e-06,0.321914226269392,TRUE,1,7.91389816857912e-05,4.00101653927859e-05
"ZHX3",0.697868042898734,1.94097300921807,0.00295427099615588,0.000218296988407023,1.3194205260584,TRUE,9.83753521136252e-06,4.63861894306472e-06,0.359545464869639,TRUE,1,8.3550048548606e-05,4.20953052915065e-05
"SLC6A9",0.775668023596555,2.32300322336323,0.00298056968577479,0.000331416938630893,1.54933562347989,TRUE,1.46470425908009e-05,6.75024844054573e-06,0.333907424576685,TRUE,1,0.000109671672261156,5.43288459220803e-05
"ACSL1",0.895939506740018,2.13923242493953,0.00298066423425647,7.20869818141211e-06,1.51758596583978,TRUE,4.00852415106606e-07,2.70060771634384e-07,0.4188135409201,TRUE,1,1.34293481045201e-05,7.6663537161606e-06
"KCNG2",-1.58105293762727,-2.63166220473722,0.00299141326119452,0.000317565132723822,-2.10635757118224,TRUE,1.41230275388452e-05,6.52625696306863e-06,0.600781108905708,TRUE,0.75,0.000107456715816204,5.30539125984819e-05
"AR",0.676448554513831,1.53482939757348,0.00301540750816669,1.1678145206208e-05,1.10563897604366,TRUE,6.39556697506242e-07,4.05013680038202e-07,0.440732081092059,TRUE,1,1.65437415848418e-05,9.35572864890826e-06
"VAV3",0.937595618004804,1.71624986178964,0.00301593072618511,1.70075314793016e-05,1.32692273989722,TRUE,9.12291512324907e-07,5.5085268202415e-07,0.546304846910295,TRUE,1,1.98122405326591e-05,1.12310226512147e-05
"HABP2",1.18292830595406,3.62146079350804,0.00302512400879212,0.00267321722549138,2.40219454973105,TRUE,0.000102906933300508,4.60327272522321e-05,0.326643963141784,TRUE,1,0.000446158141511562,0.000226844997784837
"SDC4",0.67666304470655,1.54643869015434,0.00302684611071568,3.90460500146473e-05,1.11155086743044,TRUE,2.00337775182741e-06,1.10010202702959e-06,0.437562154267504,TRUE,1,2.96864157770789e-05,1.61772479706858e-05
"ST6GAL2",-1.09515194722869,-2.67398976298876,0.00302684611071568,1.16032044273309e-05,-1.88457085510872,TRUE,6.37956191331988e-07,4.04712197310531e-07,0.409557269959261,TRUE,0.75,1.65437415848418e-05,9.35572864890826e-06
"SEMA7A",0.932708081366121,2.00536843630329,0.00305086235824923,0.000177387350438697,1.4690382588347,TRUE,8.35020768000283e-06,4.01105418446068e-06,0.465105595800382,TRUE,1,7.49749579403644e-05,3.80713272872214e-05
"MSANTD3",-0.721389302682216,-1.67918173463467,0.00305086235824923,1.65624576186078e-05,-1.20028551865845,TRUE,8.99465579940564e-07,5.46349077312769e-07,0.429607640318433,TRUE,0.75,1.97498774053523e-05,1.12214197588012e-05
"PRR7",-0.899693316275783,-1.68710069653964,0.00306248997228277,0.000146503033600507,-1.29339700640771,TRUE,7.00678294315678e-06,3.41512494639318e-06,0.533277781297296,TRUE,0.75,6.635697455441e-05,3.4094934093791e-05
"ADAMTS20",-1.34271739721698,-1.97492948623748,0.00309809636749467,0.00024783033706988,-1.65882344172723,TRUE,1.15782536456511e-05,5.45209791846801e-06,0.679881183897378,TRUE,0.75,9.34640741909893e-05,4.67732610900151e-05
"CER1",1.32783304427957,0.680858568778794,0.00310612922939206,0.103917438166418,1.00434580652918,TRUE,0.00291746778136314,0.00236011926347501,0.51275916931876,TRUE,1,0.00602986025721384,0.00538330755576271
"CSGALNACT1",-1.14193514544071,-1.26814866560189,0.00311270832736178,0.0182458432252886,-1.2050419055213,TRUE,0.000612016564353802,0.000320958796463655,0.900474192352461,TRUE,0.75,0.00175543832518278,0.00106558823299097
"BORCS5",-0.66426471026861,-1.4235261544942,0.00313755395930172,1.08463911574559e-05,-1.04389543238141,TRUE,6.19230235352289e-07,3.99855430432972e-07,0.466633302220311,TRUE,0.75,1.62729601102043e-05,9.32965885019106e-06
"FLT4",-1.00223884832424,-1.49476174936094,0.00316240813348947,0.00381360582615418,-1.24850029884259,TRUE,0.000148648950275343,6.74382239158611e-05,0.670500732810922,TRUE,0.75,0.000589863531148785,0.000305617844414329
"F5",1.24066463364885,1.9673518892015,0.00320488063166692,1.76831209120467e-05,1.60400826142518,TRUE,1.00230504213499e-06,6.10848128856922e-07,0.630626702044852,TRUE,1,2.09766358941634e-05,1.160007093311e-05
"OTOP3",1.02982978317354,2.67927881641677,0.00324031260816859,0.000372144667733673,1.85455429979516,TRUE,1.76397719485778e-05,8.1658780256566e-06,0.384368277337715,TRUE,1,0.000125642610954744,6.25239224439615e-05
"CTDSPL",0.673821810177892,1.50097449276578,0.00326708310034379,8.78104175216817e-05,1.08739815147184,TRUE,4.60855743930184e-06,2.36988914537051e-06,0.448922892044801,TRUE,1,5.07960115156338e-05,2.63216722450758e-05
"HSPA12A",-1.05497827326275,-1.98761286094559,0.0032902766173193,0.000115988622845848,-1.52129556710417,TRUE,6.0217376702727e-06,3.02565297849444e-06,0.530776538023029,TRUE,0.75,5.928019569481e-05,3.0935385579878e-05
"ALCAM",0.87146495482,1.51884193315321,0.0032902766173193,2.6157723642405e-05,1.1951534439866,TRUE,1.48620310048477e-06,8.68952122146105e-07,0.573769354004327,TRUE,1,2.54005732191681e-05,1.41367335648952e-05
"RASSF2",-1.41397330908984,-3.83221480556232,0.00332065051472998,0.00103099522974245,-2.62309405732608,TRUE,4.65086660315371e-05,2.08352991688532e-05,0.368970264150513,TRUE,0.75,0.000249810935195838,0.000122553779150034
"MICAL2",0.82166388362184,1.83079371898524,0.0033737199802491,0.000445023338429101,1.32622880130354,TRUE,2.1633628762945e-05,9.97628315779764e-06,0.44880200052099,TRUE,1,0.000143591728578482,7.15994716727289e-05
"FOXP2",0.632117156789622,1.42566965623481,0.00343312994735732,1.10832186609031e-05,1.02889340651222,TRUE,6.88112298060034e-07,4.53179963777472e-07,0.443382626560939,TRUE,1,1.73398326164979e-05,1.0081767383144e-05
"IGDCC3",-0.588280831918999,-1.79662418189841,0.00345006978576875,2.68402532885295e-05,-1.1924525069087,TRUE,1.59226693822207e-06,9.38016513352125e-07,0.327436777176955,TRUE,0.75,2.61045542908515e-05,1.4750701237797e-05
"ZMYND11",0.818649258992027,2.25992544147104,0.0034616006309428,8.32756833356885e-06,1.53928735023153,TRUE,5.29315096035754e-07,3.63412215098613e-07,0.362246136075688,TRUE,1,1.49052317408606e-05,8.88506770129264e-06
"PRR15L",0.86574863741997,1.62381368708857,0.00346205715763435,0.00656915507754575,1.24478116225427,TRUE,0.000265891929081096,0.000124568426537852,0.533157617960604,TRUE,1,0.000921381844191076,0.000499925181503236
"SH3PXD2B",0.726724072560034,1.89905388738447,0.00355578233242044,0.00011490182373776,1.31288897997225,TRUE,6.41882021152126e-06,3.27124794119449e-06,0.382676909479875,TRUE,1,6.21506342101212e-05,3.28520113146499e-05
"RIPK2",-0.789157555823932,-2.46959934915825,0.00357027162583211,0.000276535281753924,-1.62937845249109,TRUE,1.4640056522837e-05,6.9839559844187e-06,0.319548819160854,TRUE,0.75,0.000109671672261156,5.56876866640949e-05
"CAPN6",1.01392811172465,2.62549661951996,0.00363048640681993,0.000336939034165485,1.81971236562231,TRUE,1.78766098233009e-05,8.44488924744979e-06,0.386185266507804,TRUE,1,0.000126584916342772,6.38682238610539e-05
"PTK2B",0.970134099812498,1.03586416464947,0.00383695007048749,0.000863620769424128,1.00299913223098,TRUE,4.51237466547401e-05,2.05735136417085e-05,0.936545671642949,TRUE,1,0.000244492749698537,0.000121242642487251
"NR2F2",0.71390939753493,1.61233226250598,0.00384302047502082,9.57873351502147e-05,1.16312083002045,TRUE,5.8216568158654e-06,3.05921483700899e-06,0.442780569573998,TRUE,1,5.8428724390849e-05,3.11657511520291e-05
"TAL1",-1.39797827189611,-2.81471004496927,0.00386525084629252,8.19280744904852e-05,-2.10634415843269,TRUE,5.05580329637153e-06,2.70021179338276e-06,0.496668661979843,TRUE,0.75,5.4175712692851e-05,2.85730276663074e-05
"TOX2",0.755889908141147,1.3735032998211,0.0039018270884378,4.90442800930605e-05,1.06469660398112,TRUE,3.1515643565327e-06,1.77956246083522e-06,0.550337162087343,TRUE,1,3.92256380117052e-05,2.19237956657548e-05
"IHH",0.767247103462514,2.10291613582556,0.00390943047830424,0.000183753319953179,1.43508161964404,TRUE,1.08806456741976e-05,5.41899256711886e-06,0.364849120890552,TRUE,1,8.90323470568493e-05,4.66308436537051e-05
"SRD5A2",-1.56742496064936,-1.3078244074217,0.00391349748851114,0.00129474172790626,-1.43762468403553,TRUE,6.68473391198358e-05,3.02567312433499e-05,0.83437768330542,TRUE,0.75,0.000325631061137775,0.000164394906422201
"JAG2",0.761340179778255,2.04337473369868,0.00391349748851114,2.09048534247065e-05,1.40235745673847,TRUE,1.41687426620983e-06,8.86559672230725e-07,0.372589602495556,TRUE,1,2.47079251719332e-05,1.41515626776415e-05
"SGPP2",0.898150424967473,1.32421098183686,0.00394913608339592,0.00258143696767166,1.11118070340216,TRUE,0.000127366017202951,5.76500324195317e-05,0.678253267256264,TRUE,1,0.000520769108447762,0.000270565711399751
"DENND4C",1.38797420530453,3.35068896105673,0.00396386793696407,1.22383385694857e-05,2.36933158318063,TRUE,8.6551046491622e-07,5.83529666253746e-07,0.414235466626778,TRUE,1,1.93595986465742e-05,1.14913250026423e-05
"ROR2",-0.932601373252573,-1.31688045880779,0.00397019144629001,0.0253530536970902,-1.12474091603018,TRUE,0.00102707826301809,0.00055954268778402,0.708189848983624,TRUE,0.75,0.00263643711609367,0.00166060357901168
"ARHGEF3",1.23486302016376,1.58456620722281,0.00397274084641757,0.00052447771022371,1.40971461369329,TRUE,2.93402163749488e-05,1.36944067865574e-05,0.779306673671938,TRUE,1,0.000178526686284326,8.97167397130087e-05
"TBL1XR1",0.883214067389038,2.4378597792897,0.00398594213807268,6.52939768790646e-06,1.66053692333937,TRUE,4.80545014452035e-07,3.55200410528944e-07,0.362290758021518,TRUE,1,1.43871754784198e-05,8.75197290593991e-06
"MFSD12",-1.32335087732208,-2.10452689983491,0.00402914708435345,0.000334080058899902,-1.71393888857849,TRUE,1.95425104425835e-05,9.37127792588477e-06,0.628811576333802,TRUE,0.75,0.000133899609852753,6.84749583618959e-05
