"gene","logFC_106839","logFC_299945","avg_logFC","SE_106839","SE_299945","P_106839","P_299945","FDR_106839","FDR_299945","sig_106839","sig_299945","direction_consistent","category"
"ADAM17",-0.0177514407015122,-0.0500348027167599,-0.0338931217091361,0.0619370642092493,0.0548414984683029,0.780905226723957,0.382422485975252,0.830137280815588,0.426468230218127,FALSE,FALSE,TRUE,"Low"
"CHST13",0.276297216998685,-0.344055838433382,-0.0338793107173485,0.173475551961803,0.134299074310985,0.145696741330391,0.0276674338133391,0.216818603033942,0.0391315831409371,FALSE,TRUE,FALSE,"Moderate"
"SRSF7",0.313544592500421,-0.245930303770356,0.0338071443650323,0.0645179008188127,0.0567213755017775,0.000896739866311348,0.00137504093122266,0.00367877583380969,0.00255455826789743,TRUE,TRUE,FALSE,"Moderate"
"ODC1",-0.317851175682984,0.385416745759899,0.0337827850384578,0.066050076171168,0.0506637611215934,0.000957913165313624,1.53194818706342e-05,0.00386327180123402,4.7389014874822e-05,TRUE,TRUE,FALSE,"Moderate"
"RAB18",-0.0403331370470728,0.107574428692065,0.0336206458224964,0.0938365037407543,0.0576212717194735,0.6774342129506,0.0905796222089487,0.74462357272459,0.115510297251606,FALSE,FALSE,FALSE,"Low"
"ABCA3",0.217129103198774,-0.283840877389177,-0.0333558870952015,0.0771039229951977,0.0642658115906121,0.0201814543292999,0.00120863004059394,0.043273893151562,0.00227097212183059,TRUE,TRUE,FALSE,"Moderate"
"ATXN7",0.0175608267506719,-0.0838904708189432,-0.0331648220341356,0.0980166098433796,0.136078013196512,0.861780213752714,0.550942410601637,0.894338042793119,0.594845302553852,FALSE,FALSE,FALSE,"Low"
"PKN2",0.0334386537838123,-0.0997465850780586,-0.0331539656471231,0.0826487079356691,0.0954629567640093,0.695229641231583,0.319963100354284,0.759597740724911,0.36371131482893,FALSE,FALSE,FALSE,"Low"
"NIN",0.123412714974503,-0.189396374787394,-0.0329918299064458,0.106552171521835,0.121607640907194,0.276584936405628,0.14951016666975,0.368400451941896,0.182447939428466,FALSE,FALSE,FALSE,"Low"
"GDAP1",0.431954856334408,-0.36605527985883,0.0329497882377892,0.098169451222776,0.0938327297072365,0.00172121873270025,0.00279041688942617,0.00606209058892421,0.00487613036503257,TRUE,TRUE,FALSE,"Moderate"
"PTCH1",-0.0294335632167195,0.0951437798999839,0.0328551083416322,0.113088168330856,0.150467953993095,0.800513038666112,0.54094759612356,0.845320871904702,0.584804455066636,FALSE,FALSE,FALSE,"Low"
"RAB39B",0.39725570530862,-0.462685087193975,-0.0327146909426776,0.0914827225802974,0.0641297585728285,0.0018720043881782,2.44283687935617e-05,0.0064803641445217,7.05596618705898e-05,TRUE,TRUE,FALSE,"Moderate"
"PSMD1",0.250937486482713,-0.185772472457417,0.032582507012648,0.061893013047206,0.043896611402743,0.00286757769562543,0.00162439330574496,0.00905018707088988,0.00297446034266335,TRUE,TRUE,FALSE,"Moderate"
"MARCH5",0.201334222023016,-0.26636845436572,-0.032517116171352,0.107958161130712,0.0780694056843998,0.0950725764513158,0.00635616245604647,0.15301083746392,0.0103105361297812,FALSE,TRUE,FALSE,"Moderate"
"APIP",0.265946739244087,-0.330719198938228,-0.0323862298470705,0.0952842278697095,0.0840699512956276,0.0210215081321324,0.00264347650614366,0.0447479302378433,0.00464346791705486,TRUE,TRUE,FALSE,"Moderate"
"AMPH",-0.792764379755089,0.857361234883582,0.0322984275642464,0.169783410437467,0.434101382718225,0.00117061224303171,0.0756415996231104,0.00450779469696515,0.0978398799736896,TRUE,FALSE,FALSE,"Moderate"
"GLOD4",-0.239063909561755,0.174545140123811,-0.032259384718972,0.234258239639843,0.05271697216876,0.334138422686551,0.0075549295824692,0.429686793288192,0.0120827176405428,FALSE,TRUE,FALSE,"Moderate"
"PITRM1",0.331216970582855,-0.266931638267458,0.0321426661576987,0.094691937176014,0.0470240787446783,0.00674912375809143,0.000182702597060822,0.0180505808329883,0.000420475834701792,TRUE,TRUE,FALSE,"Moderate"
"PRKAR2A",-0.0179864117784074,0.0822432418706471,0.0321284150461199,0.0965273659027396,0.115707727662668,0.856315586630101,0.492984797779921,0.891002413470385,0.537541274229546,FALSE,FALSE,FALSE,"Low"
"SEC31A",0.161797748812273,-0.225883047251534,-0.0320426492196302,0.0621189687366207,0.0464801821269615,0.028526084398177,0.000606050075654291,0.057311001462813,0.00122051348409651,FALSE,TRUE,FALSE,"Moderate"
"NANP",-0.0584334149912742,0.122325026645245,0.0319458058269855,0.0938302070480039,0.10293233931172,0.548900523382833,0.261330341945376,0.632703985290824,0.303203736504191,FALSE,FALSE,FALSE,"Low"
"RBM6",-0.197348529774907,0.261189012350636,0.0319202412878643,0.089129498755173,0.0651585789074379,0.0540829063768066,0.00233758816777306,0.0962261734519878,0.00414859034879614,FALSE,TRUE,FALSE,"Moderate"
"ZBTB7A",-0.38159232646516,0.445349326937918,0.0318785002363788,0.095617558873202,0.0785451859148214,0.0031554732479019,0.000184388922945131,0.00979710402503564,0.000423893004825227,TRUE,TRUE,FALSE,"Moderate"
"SUCLA2",0.0682488662858889,-0.131992942493222,-0.0318720381036668,0.101532793138482,0.065947890428021,0.518352071123708,0.0723550601538005,0.607016607715362,0.0939698068486381,FALSE,FALSE,FALSE,"Low"
"RAB11FIP4",0.162390727765779,-0.226071279437015,-0.0318402758356182,0.089627688805455,0.141410098817372,0.103442008367033,0.140056736569784,0.1634916982308,0.171909173085071,FALSE,FALSE,FALSE,"Low"
"MARK1",0.0210431277464354,-0.0842113256762227,-0.0315840989648937,0.0976389645687623,0.0715887336354603,0.834168272817745,0.265914437302238,0.872212234060956,0.307885520223068,FALSE,FALSE,FALSE,"Low"
"OSBPL1A",0.106005035850711,-0.169078292716151,-0.0315366284327201,0.0689643049176825,0.0554672807679291,0.158655365158913,0.0118843861173253,0.232808901717317,0.0181413687937545,FALSE,TRUE,FALSE,"Moderate"
"RTFDC1",0.070102706734418,-0.00703458393249967,0.0315340614009592,0.0633142470525356,0.0553424357225029,0.296920073045627,0.901298409253853,0.389687333427843,0.913897904972514,FALSE,FALSE,FALSE,"Low"
"GPN3",0.124498899607093,-0.0615394599724945,0.0314797198172991,0.077275907605027,0.0693986540612071,0.141627257358247,0.395427082764565,0.211360720718747,0.439456277160355,FALSE,FALSE,FALSE,"Low"
"BEST4",0.014954726024792,0.0479528566501584,0.0314537913374752,0.144655703974095,0.151692861568609,0.919927758482822,0.758220435259226,0.939809635730265,0.787224425255568,FALSE,FALSE,TRUE,"Low"
"FUT8",0.339630194887259,-0.276912356551716,0.0313589191677717,0.132538751188751,0.145026861406678,0.0305677092551806,0.084411609382429,0.0604173609755906,0.108284689944162,FALSE,FALSE,FALSE,"Low"
"NONO",0.324885406986009,-0.262181646086159,0.0313518804499253,0.0588936387146104,0.051641644500809,0.000372514428509985,0.000436515733823275,0.00184172930773451,0.000913188310390114,TRUE,TRUE,FALSE,"Moderate"
"ASCL1",0.175826730259992,-0.113335143557286,0.0312457933513528,0.0844173305303372,0.0987493870250641,0.066965539101327,0.27702620023054,0.114592912127402,0.319257423467986,FALSE,FALSE,FALSE,"Low"
"NAT8B",0.0336892072965247,-0.0958270849315817,-0.0310689388175285,0.0972584648473886,0.137514160749757,0.737013264787562,0.501305879960202,0.795029437169557,0.54559405949879,FALSE,FALSE,FALSE,"Low"
"ATP2A2",0.471429188502239,-0.409355386160051,0.031036901171094,0.0562014683222146,0.0513715210416693,1.51537169524788e-05,1.01240465051338e-05,0.000188893888056529,3.30682171173121e-05,TRUE,TRUE,FALSE,"Moderate"
"GSKIP",-0.096599830536733,0.0345666518959566,-0.0310165893203882,0.0982585708159317,0.105239314837021,0.351244314924839,0.749140116370827,0.44703821899525,0.778757714250573,FALSE,FALSE,FALSE,"Low"
"EXT2",0.0952101534776029,-0.157125028244145,-0.0309574373832708,0.0670810854671848,0.116758809381511,0.189504711039288,0.207239883557003,0.270115642670603,0.246009647326274,FALSE,FALSE,FALSE,"Low"
"HPCAL1",-0.05034518679172,-0.0110580929650528,-0.0307016398783864,0.104482268463695,0.0883884225521062,0.641413664720812,0.90284417879648,0.713775238058579,0.915244689204046,FALSE,FALSE,TRUE,"Low"
"PSPC1",0.222523847869443,-0.161165270196093,0.0306792888366751,0.0716262820238086,0.0484890440350879,0.0125888593065816,0.00739140117097492,0.0296536008414272,0.0118414412514438,TRUE,TRUE,FALSE,"Moderate"
"TXN2",0.0639220358248673,-0.125078153373082,-0.0305780587741071,0.0909733254165297,0.0532391571783833,0.500049789803507,0.0399709716799537,0.590846641118763,0.0546410651040017,FALSE,FALSE,FALSE,"Low"
"SLC8A3",-0.305446243300881,0.244599474934249,-0.030423384183316,0.12353369207889,0.304317833263543,0.0354267870665463,0.439673468743034,0.0681795485768344,0.484621181983234,FALSE,FALSE,FALSE,"Low"
"ATXN1L",-0.162040528207316,0.101242400257998,-0.030399063974659,0.0639618520892857,0.107392568908471,0.0320625715462171,0.367385499989535,0.0628551903517872,0.411499147618736,FALSE,FALSE,FALSE,"Low"
"DCUN1D5",-0.101293819363332,0.162013779538098,0.0303599800873831,0.0864143107823408,0.0887234574741417,0.271222273408197,0.0969066719878005,0.362750629225333,0.122793361365613,FALSE,FALSE,FALSE,"Low"
"POLG2",-0.243050856683225,0.182417077409441,-0.0303168896368922,0.0844888049004521,0.157983930830452,0.0182801062395514,0.274294063346148,0.0399607206805885,0.316498937053551,TRUE,FALSE,FALSE,"Moderate"
"ZNF106",-0.077644688558844,0.138243095125046,0.0302992032831009,0.13881616058615,0.134402100068972,0.589582682936777,0.327205869139845,0.66949357097348,0.371189184703068,FALSE,FALSE,FALSE,"Low"
"DCTN2",0.266017602872108,-0.326479780394751,-0.030231088761322,0.109984398950357,0.088826760685452,0.038700658939632,0.00406665261794004,0.0732734798195462,0.00685021323870821,FALSE,TRUE,FALSE,"Moderate"
"YKT6",-0.223055666475864,0.162615894629232,-0.0302198859233163,0.104743941387631,0.0974430699088359,0.0620763942621267,0.125194859642117,0.10760419887135,0.155526794968374,FALSE,FALSE,FALSE,"Low"
"PHF10",-0.0606154141161701,0.000216968987413857,-0.0301992225643781,0.1066898544054,0.0771653865317475,0.58383381177477,0.997810225929212,0.665003071919983,0.997928829308022,FALSE,FALSE,FALSE,"Low"
"ARHGDIA",0.0841861905043917,-0.143579629078168,-0.0296967192868882,0.0715209004237764,0.0464438940546964,0.26935970583073,0.0110279870812982,0.360775639105342,0.0169509468947831,FALSE,TRUE,FALSE,"Moderate"
"SLC25A42",0.0439903508710335,-0.103103526771679,-0.0295565879503226,0.152892666389542,0.0908377860766823,0.780077759604947,0.282063234468684,0.829467239898398,0.324528928595584,FALSE,FALSE,FALSE,"Low"
"YIPF3",0.153197340373623,-0.09418627632878,0.0295055320224216,0.0968845948490723,0.0917375810735371,0.14829146446228,0.328052071065359,0.220134859207061,0.371948541428909,FALSE,FALSE,FALSE,"Low"
"CCDC186",-0.164734223104271,0.105831494752202,-0.0294513641760346,0.164794865279135,0.137324629126616,0.343611631106704,0.458202387758315,0.439317469097676,0.503436261504109,FALSE,FALSE,FALSE,"Low"
"AFG3L2",0.0702463490179692,-0.0115082744754478,0.0293690372712607,0.0569888751969592,0.0457123085292006,0.248948136322174,0.806178628402886,0.337737765078164,0.830560423580493,FALSE,FALSE,FALSE,"Low"
"SMS",0.26231993902871,-0.204153931384173,0.0290830038222682,0.0873704017054158,0.0584774190962667,0.0149028047247123,0.00555375661697458,0.033944829169932,0.00909307417303447,TRUE,TRUE,FALSE,"Moderate"
"B3GNT2",-0.16585882317098,0.107770234263008,-0.0290442944539864,0.0827719321105298,0.073026167274961,0.076092754486396,0.169881407649357,0.127176545579009,0.204988120459156,FALSE,FALSE,FALSE,"Low"
"ABHD14B",-0.243630884293922,0.301639736928638,0.0290044263173579,0.155269054454918,0.253524292594413,0.151081783283234,0.260809218128533,0.223409863716192,0.302682587770135,FALSE,FALSE,FALSE,"Low"
"TBC1D31",-0.0984085747938463,0.0404701587001428,-0.0289692080468518,0.124913985236245,0.0805113885457446,0.451061770441044,0.625764306765536,0.545919697423899,0.667069666429142,FALSE,FALSE,FALSE,"Low"
"WIPI2",-0.181899394304176,0.124283419146652,-0.0288079875787619,0.092127763984664,0.0719559770977017,0.0797804213679586,0.113917427159524,0.13203628351495,0.142549261171956,FALSE,FALSE,FALSE,"Low"
"SLC39A9",0.0263480437197821,-0.0839512800058113,-0.0288016181430146,0.0646571147514226,0.0496593469756405,0.693162699003387,0.120888499407964,0.757634573839244,0.150756756190694,FALSE,FALSE,FALSE,"Low"
"SETD4",-0.269210365012331,0.21182500846578,-0.0286926782732755,0.139026194355444,0.167798944309135,0.0848060203606872,0.234622923122045,0.138743506769361,0.275291768951176,FALSE,FALSE,FALSE,"Low"
"TCF25",0.0745915862967852,-0.0172501595272765,0.0286707133847544,0.11082505820646,0.0773620195297308,0.517822763377576,0.827907413384552,0.606565603655704,0.848272403338726,FALSE,FALSE,FALSE,"Low"
"METTL8",-0.0835574716327523,0.0262187820235855,-0.0286693448045834,0.130290526375789,0.138675480568942,0.537308572971493,0.853711685681222,0.62340241767542,0.871316123644081,FALSE,FALSE,FALSE,"Low"
"PPP1CA",0.213437196294487,-0.156213606334958,0.0286117949797648,0.124562420931536,0.0722189025768446,0.120778789546677,0.0550264770364009,0.185443929789368,0.0732351752268708,FALSE,FALSE,FALSE,"Low"
"SGTA",0.190559105373497,-0.247535373916418,-0.0284881342714605,0.0777209786984092,0.0648966657636477,0.0366526937297393,0.00322339768396043,0.0700740206866681,0.00553955639559704,FALSE,TRUE,FALSE,"Moderate"
"LRP12",-0.0938710042180428,0.150833400093191,0.0284811979375741,0.119978138756527,0.0601255354878512,0.454076360734929,0.0303445841852092,0.54846375240076,0.0425603152749376,FALSE,TRUE,FALSE,"Moderate"
"EIF2D",0.197362295159701,-0.254095361525941,-0.02836653318312,0.0823175423530839,0.0682024471906131,0.0400637345173314,0.00373837224661413,0.0754805781972293,0.00634934680722875,FALSE,TRUE,FALSE,"Moderate"
"LUC7L2",0.110872248131967,-0.0543980594230877,0.0282370943544397,0.0694480685171667,0.0532582165266145,0.144855490751149,0.330434368093441,0.215681135937033,0.374294469860026,FALSE,FALSE,FALSE,"Low"
"NOS2",-0.131221187021388,0.187623134982057,0.0282009739803346,0.166863494474688,0.125311268327066,0.451847480977834,0.164302231995867,0.546556168048806,0.198826259170606,FALSE,FALSE,FALSE,"Low"
"USP44",-0.182208257675529,0.238545209471793,0.028168475898132,0.0979163384605894,0.0959287384002321,0.095691302811458,0.03152165543938,0.153800691853984,0.0441083001608088,FALSE,TRUE,FALSE,"Moderate"
"PARD6B",-0.457078502101952,0.400853697074453,-0.0281124025137496,0.0774591769817458,0.0803394797253121,0.000229049926366782,0.000497769787119876,0.0012971583915999,0.00102426876713784,TRUE,TRUE,FALSE,"Moderate"
"ITGA4",0.488250007050417,-0.544410015028083,-0.0280800039888331,0.217083836075513,0.0742749130703789,0.0510830727550847,2.12722052215695e-05,0.0920132983481134,6.28015209593985e-05,FALSE,TRUE,FALSE,"Moderate"
"RHBDL1",-0.160447532995668,0.216534047896574,0.0280432574504534,0.2234788287548,0.260869617691036,0.491005456406677,0.425315991015725,0.583272611916671,0.469818661993739,FALSE,FALSE,FALSE,"Low"
"BGLAP",-0.538315602805608,0.594295539611752,0.0279899684030722,0.153145322426821,0.241334074410785,0.00656880768059735,0.0328685921830687,0.0176299674081487,0.0457874726205861,TRUE,TRUE,FALSE,"Moderate"
"gga-mir-6545",-0.26899661853753,0.213064021955508,-0.027966298291011,0.146874957704548,0.632740508548452,0.100270381643099,0.743073395178267,0.1595150295226,0.773119765924316,FALSE,FALSE,FALSE,"Low"
"PLEKHA1",-0.206579662069657,0.150925393084246,-0.0278271344927052,0.118094055431315,0.0663401423943087,0.114181545030346,0.045427684904385,0.177582905708933,0.0613824539562383,FALSE,FALSE,FALSE,"Low"
"HLF",0.149238178931235,-0.204882352507234,-0.0278220867879995,0.0992183547977366,0.0728924626456552,0.166809693094349,0.0179492282705871,0.242644205385944,0.0263967602085562,FALSE,TRUE,FALSE,"Moderate"
"gga-mir-6669",0.318618241307796,-0.374120268741196,-0.0277510137167001,0.366578417170451,0.223855428145828,0.407342296282678,0.124706454708479,0.504471310115169,0.154966786282254,FALSE,FALSE,FALSE,"Low"
"MMACHC",0.0792606670792324,-0.023877523885603,0.0276915715968147,0.122160998691717,0.0912117875254904,0.532662463737278,0.798646337919957,0.619207235408325,0.823607094896252,FALSE,FALSE,FALSE,"Low"
"SMARCC2",0.175882447327486,-0.120616317981691,0.0276330646728975,0.0843247938478674,0.0576893860352887,0.0666464302435043,0.0622233286298597,0.114161861577534,0.0820606719579372,FALSE,FALSE,FALSE,"Low"
"SYNRG",0.968880947496173,-1.02404420672176,-0.0275816296127962,0.0802918369014734,0.118030699638157,7.36031194086032e-07,4.67723845757399e-06,3.08083468616702e-05,1.70512497322476e-05,TRUE,TRUE,FALSE,"Moderate"
"ARNT2",0.187248448799068,-0.24240424049673,-0.0275778958488311,0.0820670662716245,0.16722716478486,0.0484387249603658,0.176913278540825,0.088102773847064,0.212710535244713,FALSE,FALSE,FALSE,"Low"
"POC1B",0.223065997707264,-0.278158832713361,-0.0275464175030482,0.144728244363959,0.0787209807468766,0.157648167951345,0.0051686754778847,0.231573269054227,0.00852395834396744,FALSE,TRUE,FALSE,"Moderate"
"ZCCHC24",0.0865474916200055,-0.141468802421371,-0.0274606554006829,0.18633666009322,0.304343405484399,0.65334592857901,0.651713966791858,0.723417902758756,0.691490708270705,FALSE,FALSE,FALSE,"Low"
"TRAP1",0.295031219974052,-0.349765095264353,-0.0273669376451502,0.124477099526039,0.04802098684401,0.0419045236857874,2.24821701625836e-05,0.0784044167872393,6.56139367838981e-05,FALSE,TRUE,FALSE,"Moderate"
"RNF138",0.00674230871246273,-0.0613728507639522,-0.0273152710257447,0.0833695684662377,0.0961578863332113,0.937313631305888,0.53722974303013,0.953288636988727,0.581083822837835,FALSE,FALSE,FALSE,"Low"
"CA9",-0.423448790433397,0.368986355060215,-0.027231217686591,0.167208951758284,0.126714336750902,0.0321120780147356,0.0150540442550295,0.0628789910207087,0.0225181739309899,FALSE,TRUE,FALSE,"Moderate"
"SH3YL1",-0.115043671242937,0.169463804191588,0.0272100664743258,0.0862784895343087,0.165085186125277,0.215171729825816,0.328127978801281,0.299347707466008,0.371984480414171,FALSE,FALSE,FALSE,"Low"
"USP5",0.360670756304501,-0.306257122039299,0.0272068171326008,0.0771659461526825,0.0541953880489091,0.00116287779977773,0.000189403373016453,0.00448211351687121,0.000433761562482428,TRUE,TRUE,FALSE,"Moderate"
"ARGLU1",-0.201247618251807,0.254921820542403,0.0268371011452984,0.112119167433938,0.0637962394847694,0.106245838581074,0.00238664460176256,0.167218946094492,0.00422818577911095,FALSE,TRUE,FALSE,"Moderate"
"RBSN",-0.298520718855055,0.245153749908304,-0.0266834844733759,0.0950961315881366,0.0766922673553729,0.0119482023075385,0.00919732732697443,0.0284551865880637,0.0144228075517378,TRUE,TRUE,FALSE,"Moderate"
"RMI2",-0.00838816136479004,0.0611956295505438,0.0264037340928769,0.0663959813189619,0.110335120351987,0.902244500445243,0.590973794603135,0.926592547211398,0.634160631015276,FALSE,FALSE,FALSE,"Low"
"IK",0.0676898387324512,-0.12030068198161,-0.0263054216245795,0.0751444090859974,0.056863202947098,0.391169508760273,0.0596553474838508,0.48853101707315,0.0788346307097723,FALSE,FALSE,FALSE,"Low"
"ALPK3",-0.038072083625756,-0.0142963499637667,-0.0261842167947614,0.164497531505839,0.19329015156292,0.822146920281787,0.942455195757551,0.863263729097119,0.949678804443597,FALSE,FALSE,TRUE,"Low"
"NUDT2",0.0237185860108236,0.0286198960277977,0.0261692410193106,0.108047206239661,0.155560740833243,0.831143735004072,0.857598533593772,0.870022814919665,0.874328615249969,FALSE,FALSE,TRUE,"Low"
"NELFA",-0.231556898901579,0.179404726196499,-0.02607608635254,0.0906944720379188,0.0682258013823459,0.0310398630359889,0.0245968430751866,0.0612067981215868,0.0351819538963799,FALSE,TRUE,FALSE,"Moderate"
"COMMD5",0.0751306151229363,-0.0231012411948672,0.0260146869640345,0.0815049729102648,0.0699011477370229,0.380689638890722,0.747652394550779,0.477365517381004,0.777499350852831,FALSE,FALSE,FALSE,"Low"
"ARV1",-0.13660059591831,0.188550055370473,0.0259747297260815,0.125306076707997,0.0924521722421392,0.303985941781269,0.0678719836917834,0.397472838251375,0.0887313348015328,FALSE,FALSE,FALSE,"Low"
"SUCO",-0.247395397930258,0.195541176669426,-0.0259271106304158,0.080461319457872,0.0639440622515898,0.0132566991364664,0.0116854075659217,0.0309720861299545,0.0178603123087494,TRUE,TRUE,FALSE,"Moderate"
"CHRM3",-0.481480868061079,0.429643425024823,-0.0259187215181282,0.100319484621156,0.116460862297411,0.000975143835754834,0.00397408835629728,0.00391453255440896,0.00671445370078019,TRUE,TRUE,FALSE,"Moderate"
"MYO9B",-0.0462037609297035,0.0979166079424036,0.0258564235063501,0.136372004215253,0.0875181460246927,0.742527983147103,0.288610136955662,0.799850268877189,0.331110675258378,FALSE,FALSE,FALSE,"Low"
"METTL22",0.0790608561623811,-0.027764307563567,0.0256482742994071,0.0963919285599405,0.0972634311023985,0.433291241188047,0.78094891933546,0.528823977858461,0.807831842548384,FALSE,FALSE,FALSE,"Low"
"PSMA4",0.267790437337535,-0.318893979044687,-0.0255517708535762,0.061432639838861,0.0746242621069428,0.00182700742175792,0.00151987472211755,0.0063539132641602,0.00280075030921967,TRUE,TRUE,FALSE,"Moderate"
"OSTC",0.112902478910724,-0.163939073967351,-0.0255182975283135,0.0716122086655206,0.0695914441244023,0.14935503714862,0.0395340673048037,0.221362212888584,0.0541317562738191,FALSE,FALSE,FALSE,"Low"
"TTLL5",0.222062361062581,-0.171242210782132,0.0254100751402246,0.0763502122801415,0.0699282165960505,0.0173590159897162,0.0336585438408598,0.0384851642514937,0.0468181497564878,TRUE,TRUE,FALSE,"Moderate"
"PPID",0.186747931397765,-0.13600212961358,0.0253729008920924,0.09404874624741,0.0631822887247795,0.0783518229017109,0.0560224510251115,0.130236238755234,0.0744312178944083,FALSE,FALSE,FALSE,"Low"
"SPATA2",-0.280253175222038,0.330892919217897,0.0253198719979295,0.108167041076037,0.0631020534891324,0.0291749000249676,0.000340812064245628,0.0583498000499351,0.000732837390381476,FALSE,TRUE,FALSE,"Moderate"
"ZNF512B",0.146474508928812,-0.0958670523224932,0.0253037283031592,0.0746375571026795,0.0517698199990785,0.0813282534780333,0.0928758685000241,0.134114858320653,0.118062782528962,FALSE,FALSE,FALSE,"Low"
"BAAT",-0.524778708559237,0.575115692878677,0.0251684921597199,0.117895669825762,0.162309706480053,0.0015984160477135,0.00508311436100735,0.00573276753003468,0.00839766821785114,TRUE,TRUE,FALSE,"Moderate"
"NOX3",-0.313038261247856,0.363250265131008,0.0251060019415759,0.165330182221813,1.05151446999752,0.0908480557569235,0.736698176968156,0.147112305838867,0.767150799629959,FALSE,FALSE,FALSE,"Low"
"NPM1",0.108162957682799,-0.158368680120212,-0.0251028612187065,0.0571509109344936,0.0640220089016781,0.0909682736969281,0.0322416434467651,0.14725029913158,0.0449960504165005,FALSE,TRUE,FALSE,"Moderate"
"LAMTOR3",-0.0850108553972442,0.035184070638862,-0.0249133923791911,0.0746157028321395,0.0898114546466915,0.283993518751534,0.703215413484351,0.376006525063006,0.737302740069449,FALSE,FALSE,FALSE,"Low"
"INTS1",0.129351962865594,-0.0798986790205873,0.0247266419225034,0.0687457218347038,0.0620301326472697,0.0925780872063992,0.225883647245044,0.149482254030828,0.265890459977588,FALSE,FALSE,FALSE,"Low"
"PPIH",0.110328526995232,-0.0609964086755816,0.0246660591598253,0.0962747857016848,0.0859723990091143,0.28136827341717,0.493755299829879,0.373176647624853,0.538211827020158,FALSE,FALSE,FALSE,"Low"
"gga-mir-6646-2",-0.267342419364623,0.218067753239569,-0.0246373330625271,0.146852880313955,1.19870515971826,0.102034505290451,0.85917332840055,0.161770930377587,0.875403776357741,FALSE,FALSE,FALSE,"Low"
"GPATCH1",-0.198183176603032,0.247313618946645,0.0245652211718066,0.146509053303597,0.074992817580818,0.209161814738007,0.00772740394730153,0.292534492886568,0.0123250303195559,FALSE,TRUE,FALSE,"Moderate"
"LAMTOR1",0.064394069130163,-0.0154047567445241,0.0244946561928194,0.12714372913074,0.0724325232850518,0.624705937476131,0.835725170401329,0.698694105798773,0.854825137826013,FALSE,FALSE,FALSE,"Low"
"FBXO25",-0.709990263634463,0.758544582813835,0.024277159589686,0.0742908111350857,0.0847702047334941,5.22084017719197e-06,3.52059369141596e-06,9.33819855730331e-05,1.3397682188862e-05,TRUE,TRUE,FALSE,"Moderate"
"RNF180",-0.379184259158847,0.330886491642345,-0.0241488837582507,0.188756546937755,0.344157805634873,0.0754756899281445,0.358339502015778,0.126378598020977,0.402277327546465,FALSE,FALSE,FALSE,"Low"
"AQR",0.0919683406679148,-0.140087576085912,-0.0240596177089984,0.12927738338635,0.0883589979595153,0.494863175625183,0.143035232550269,0.586365125997787,0.175258256396966,FALSE,FALSE,FALSE,"Low"
"ATP8B2",0.0693942886094234,-0.0215691836528134,0.023912552478305,0.0824678971975264,0.0895481009937989,0.421884663303216,0.814380942268407,0.518275438879204,0.835838161532859,FALSE,FALSE,FALSE,"Low"
"TIGD5",-0.326130641864325,0.278628121851276,-0.0237512600065242,0.165815667925329,0.364963516704712,0.0807615574218055,0.462313787262672,0.13331915718012,0.507489655059116,FALSE,FALSE,FALSE,"Low"
"RAB43",-0.131900481382631,0.179183680096999,0.0236415993571839,0.0997989553957879,0.0998681538545572,0.218896894191669,0.102116551155452,0.303848696001369,0.128681842357642,FALSE,FALSE,FALSE,"Low"
"PHF6",-0.0633495847404131,0.0162224001963178,-0.0235635922720476,0.160346262999203,0.0758565888193102,0.701986487803796,0.834829668294014,0.766184240288122,0.85411683232318,FALSE,FALSE,FALSE,"Low"
"RAB7A",-0.0245974517301608,-0.0224031003199512,-0.023500276025056,0.0684998184100283,0.0618108325685377,0.727811674978271,0.724338801095478,0.7878880068928,0.755964608337553,FALSE,FALSE,TRUE,"Low"
"ZC3H13",-0.298133371465277,0.251140745449234,-0.0234963130080215,0.106817955720949,0.0551176898632336,0.0210231243439737,0.000969246251726889,0.0447479302378433,0.00185810844429939,TRUE,TRUE,FALSE,"Moderate"
"FARP2",-0.094806969991863,0.0478372122168196,-0.0234848788875217,0.0952947768372714,0.109328016274996,0.345794748333,0.670732376172186,0.441571864087701,0.709165897601505,FALSE,FALSE,FALSE,"Low"
"FANCC",0.140316502673741,-0.18722968336056,-0.0234565903434096,0.118787225405262,0.0834045488170684,0.267786657855311,0.0478435239685087,0.35901162192393,0.0643676703983103,FALSE,FALSE,FALSE,"Low"
"PARD3B",0.238240963324213,-0.284974053822761,-0.023366545249274,0.0711229339526661,0.107223716683088,0.00853062535155043,0.0234209202193572,0.0217901280230557,0.033702166548135,TRUE,TRUE,FALSE,"Moderate"
"ASB5",0.0217189113632568,0.0249941394941509,0.0233565254287038,0.109127660761008,0.116702742971337,0.846669459890321,0.834591880904222,0.883417266309171,0.854081255890066,FALSE,FALSE,TRUE,"Low"
"OPA3",-0.0701598123539133,0.0239977970134291,-0.0230810076702421,0.133275011499463,0.247358388668602,0.611319015573298,0.924573682850095,0.687961129341667,0.934701923174079,FALSE,FALSE,FALSE,"Low"
"MMP9",-0.233179585237373,0.279307091915072,0.0230637533388494,0.163708666362758,0.332430398243681,0.188088119701429,0.41985662608403,0.26827825719068,0.46439774574353,FALSE,FALSE,FALSE,"Low"
