"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","DEG"
"CTHRC1",2.04789323802735,1.62486664599252,6.4981762299139,2.88957100690645e-05,8.90580602641424e-05,2.7257235350254,"Up"
"BAALC",5.27858670328322,1.9943930142806,6.47834836873948,2.97516085355631e-05,9.13946820804046e-05,2.75134951047853,"Up"
"C8B",-2.84969716012925,1.67999625566817,-6.46826291727676,3.01972550416764e-05,9.25907654950173e-05,2.71892539840115,"Down"
"KCNC2",3.1155027871494,0.308892522620803,6.46480625373338,3.03516215122766e-05,9.29325121558571e-05,2.78460860487979,"Up"
"GC",-1.83997975730717,7.67963317600373,-6.4296302695735,3.19710101719302e-05,9.71835547639526e-05,1.8421730248614,"Down"
"ALDH8A1",-4.69921776682002,4.85896932949361,-6.41782222387301,3.25349788528839e-05,9.86128645778692e-05,2.26668288121508,"Down"
"FGA",-4.50154416726478,6.31435843741557,-6.41394632487344,3.27223918189326e-05,9.91451943696432e-05,2.02040808406679,"Down"
"GABRP",-1.7414568348425,1.34847408065916,-6.40613645069233,3.31035159335575e-05,0.000100155693299156,2.56568203748067,"Down"
"gga-mir-221",-2.69041660272302,1.18347996766185,-6.40206766944647,3.33039380368377e-05,0.000100689663902965,2.65117101516787,"Down"
"NKX2-8",3.12270284725,2.1435382855029,6.38656966894287,3.40792230087342e-05,0.000102664726958643,2.61781783789247,"Up"
"CARHSP1",1.74500019130377,3.17629515332178,6.37497531921197,3.46717452289508e-05,0.000104188594412997,2.28263813982533,"Up"
"S1PR2",1.65322887080893,4.30512631060788,6.37419161091726,3.47121887221145e-05,0.000104272886793242,2.09001126107505,"Up"
"KMO",-2.46065194050134,4.17770302174278,-6.36045291656965,3.54293696571547e-05,0.000106080765779579,2.24602762407313,"Down"
"ISM1",-1.84863942011891,2.34526931707321,-6.35403211870396,3.57699217592725e-05,0.000106789001814386,2.36402570046549,"Down"
"FHL3",1.71633715514693,4.11048536523409,6.31258651586954,3.80534362553347e-05,0.000112344425492065,1.99839493215483,"Up"
"PCDH15",-2.01911475725267,1.72726162195949,-6.28519208994358,3.96473278091203e-05,0.000116315417080174,2.25096731173719,"Down"
"ABLIM1",-2.55543872629065,3.86319836370886,-6.28539153910159,3.96354706349513e-05,0.000116315417080174,2.08917462529227,"Down"
"BTG1",-1.74971262493677,10.0261489791576,-6.27225584071762,4.04244765826777e-05,0.000118265488861839,1.56860707464372,"Down"
"SOX9",-1.74971989405446,4.12841355867402,-6.26267445418935,4.10104889921924e-05,0.00011952277602366,1.96982131812321,"Down"
"SATB1",1.94812363370326,1.79773976209522,6.26185575801152,4.10609778474341e-05,0.00011958707774604,2.31856854459081,"Up"
"FTCD",-1.87884438624543,1.97392350349086,-6.26046027579695,4.11471890097192e-05,0.000119796694923106,2.41386915022017,"Down"
"F7",-3.60518250751059,2.12979885702318,-6.24887397103623,4.18704337045534e-05,0.000121511989697667,2.3818293038818,"Down"
"SECISBP2L",-1.96443384801109,6.67875904941689,-6.24107206946532,4.23650342899682e-05,0.00012279000982287,1.70300409372749,"Down"
"DNER",1.8216693938446,1.7540903669794,6.23340608920012,4.28570566508618e-05,0.000124087843998744,2.22633180423686,"Up"
"TMEM51",-1.77578660610199,2.52327623333537,-6.20165083822541,4.49606565666351e-05,0.000129024203394157,2.26886045280179,"Down"
"TUBB3",1.76199581256341,0.875359883344412,6.17775845543994,4.66154408161266e-05,0.000132866639236751,2.26922855823407,"Up"
"GHRL",1.63846617194368,0.91714159038932,6.1764748586354,4.67061506501379e-05,0.000133080105509739,2.26053788101456,"Up"
"CMTM8",-1.692927915674,7.13875279000386,-6.16437013467172,4.75708323053968e-05,0.000135131999668335,1.43219748639641,"Down"
"LMOD1",2.21294367675877,1.13779849631326,6.14506401234569,4.89852276578236e-05,0.000138681596740554,2.19111137335377,"Up"
"PGM2L1",-1.53807892751373,3.73124103986089,-6.11711489416052,5.11123124906344e-05,0.000143688271732776,1.72468924948637,"Down"
"CEBPD",-1.5181363777049,7.23518369972015,-6.11511041513863,5.12685800034826e-05,0.000144079436255612,1.31311761856558,"Down"
"TRPS1",1.63267964823304,1.67435089504533,6.10472015124868,5.20867490882509e-05,0.000145988643180727,2.16230333703575,"Up"
"MFSD4A",-2.45296325944281,2.09933187939647,-6.09684267200943,5.27162670530295e-05,0.00014745833476868,1.98711342023886,"Down"
"SNTB1",-1.63519696356682,8.20043281602904,-6.06479384885401,5.53617234513619e-05,0.000153480573680316,1.34401928401833,"Down"
"FBP2",-1.85870822721007,1.42216324528889,-6.05660593001503,5.60599019314285e-05,0.000155211587644304,2.09024018285656,"Down"
"MTTPL",-2.48765718473489,0.474391604914753,-6.04161606173244,5.73623536938923e-05,0.000158244866878823,2.17334395046517,"Down"
"HAPLN3",2.0566850890111,1.44552768281266,6.03362798779586,5.80694820626129e-05,0.000159828793612962,2.05861058558231,"Up"
"NKX2-2",3.2416415563469,0.660775405053587,6.02795641005144,5.85771475023885e-05,0.000161120666585517,2.13593377459526,"Up"
"NKX2-1",3.81071841878502,0.347969117525105,6.02283206882617,5.90398716715978e-05,0.000162181351695992,2.15063670250291,"Up"
"AK7",1.74066359596561,1.20173326449036,6.00003331579514,6.11459975030246e-05,0.000167280716616832,1.92961499977815,"Up"
"AHSG",-3.28121143612523,2.87382210996438,-5.99852942338612,6.12876937885228e-05,0.000167535625580452,1.97231751872415,"Down"
"TACC1",1.61033982617011,1.04359467957619,5.98911935049278,6.21822374919388e-05,0.000169588213976812,2.01639261209692,"Up"
"METRN",1.87360718521025,1.14860831949896,5.98101402936027,6.29638295024994e-05,0.000171227427742091,1.95092076916054,"Up"
"NMU",5.84904495342229,0.974081644943227,5.95507030702556,6.55362571811428e-05,0.000177249137872753,2.03897498377896,"Up"
"KRT18",-1.79810205158944,9.72089379358314,-5.9275755510022,6.83842774909116e-05,0.000184064398851097,1.0157853504833,"Down"
"FOXF1",-1.70903195954596,7.2553125126556,-5.92624335672921,6.85255563799585e-05,0.000184326736374991,1.0972677327918,"Down"
"SUSD3",4.02203622428864,0.383290489021092,5.92141788663834,6.90398872035906e-05,0.000185413856026496,1.9987382261819,"Up"
"PIGR",-2.41304348114919,2.11651102426202,-5.91841714430101,6.9361784863926e-05,0.000186218908055224,1.89314685614984,"Down"
"MAP7",-1.71512797908724,0.807896738686721,-5.9067103779885,7.06328634626853e-05,0.000188968175890313,1.95360252655375,"Down"
"NPY",-3.24127339945308,0.911872926739083,-5.89540359341349,7.1883927216474e-05,0.000191949020501241,1.96059098977315,"Down"
"DDIT4",1.91774689192496,4.88167871787246,5.8915116538234,7.23199647795923e-05,0.000192685301980839,1.25255114924009,"Up"
"KCNJ5",2.10776905123177,1.42655836409903,5.8903014736341,7.24561181725788e-05,0.000192925879210151,1.77453199898518,"Up"
"HNF4beta",-2.38303026060572,1.49718798101358,-5.87964847326538,7.36664165248859e-05,0.000195591425888416,1.81065569898622,"Down"
"ATP1B1",-1.95718807063174,9.30016826549544,-5.8687423513696,7.49276489745553e-05,0.000198127353385264,0.983421741607705,"Down"
"FMO3",-1.62984452352768,9.17292064186196,-5.86658856274129,7.51794121261358e-05,0.000198730623194881,0.907812965093518,"Down"
"GJC2",1.57841602279504,1.91694064905812,5.8654158237746,7.53168733576769e-05,0.000199031461190796,1.62744751699857,"Up"
"gga-mir-7-2",2.69407674858867,0.242424457177934,5.85894131893571,7.60805749442982e-05,0.00020060857335673,1.90959064511618,"Up"
"FAH",-1.62098300801327,8.0282586335849,-5.8376393116204,7.8651589611356e-05,0.000206546340508723,0.900634540355293,"Down"
"SLC37A4",-2.09601985817642,7.18899120319657,-5.82942619070902,7.96672600189408e-05,0.000208692504918857,0.969864227175316,"Down"
"PRR5L",1.96771713875032,1.1685684480598,5.80167519476216,8.32029102276789e-05,0.000216672635919434,1.67496772889303,"Up"
"MAMDC2",1.79530742156296,1.0199506623784,5.78574434224571,8.53072138730648e-05,0.000221595525889598,1.66346394292849,"Up"
"PEX5L",-1.87355665346362,2.6928045433261,-5.77640086144679,8.65675006160847e-05,0.000224392775780572,1.28915742895913,"Down"
"C6orf58",2.37031717533679,2.33034141978821,5.76770923662942,8.7757537005403e-05,0.000226987985356121,1.5865606587942,"Up"
"MOGAT2",-1.68289248746355,1.41244984161968,-5.76436018808579,8.82206841899406e-05,0.000227836685096016,1.69878800380516,"Down"
"APCDD1",-2.28035488195539,8.88476373598397,-5.7402373126473,9.16339530634763e-05,0.000235350452098928,0.72448783604868,"Down"
"SPATA4",2.54169167638001,2.05842348604118,5.73255910726906,9.27494379212439e-05,0.000238070094774053,1.52285294628643,"Up"
"TLL1",2.00951338960131,0.750277471633838,5.72457819891039,9.39241183081801e-05,0.00024071810278557,1.60905272708142,"Up"
"APOH",-1.52988594883775,8.64170823645164,-5.71751832846439,9.49763377825097e-05,0.000243044679471422,0.695329310578819,"Down"
"F2",-1.70226908132338,8.15097015792457,-5.71701032339814,9.50525307583578e-05,0.000243165701976535,0.715035360240131,"Down"
"SH3PXD2A",1.67889718896662,3.15462978753105,5.71370358897966,9.5550070976173e-05,0.000244141602548898,1.11533490594279,"Up"
"BDKRB1",-2.5462842638225,3.86991553409115,-5.70501810017277,9.68700609757654e-05,0.000247139082186201,1.25413829867775,"Down"
"RIMS4",1.53190695385669,3.65994331066997,5.69574212115771,9.83010853632224e-05,0.000250334543658037,1.07800538218262,"Up"
"GFRA1",-1.77611666744532,1.5887717885054,-5.66679085834248,0.000102912840762762,0.000260894438739945,1.42119280930225,"Down"
"GPT2",-1.96465311265755,6.75391816354839,-5.66551123702217,0.000103121876656385,0.000261345623550248,0.701762733545057,"Down"
"NTNG2",1.5663173437584,1.79981827909253,5.64202624183953,0.000107039005184348,0.000270620850246727,1.3326638948374,"Up"
"gga-mir-1653",-2.23856882951924,2.52378659680241,-5.61464625735087,0.000111804988131779,0.000280479180125459,1.31904300714248,"Down"
"GFRA3",-2.2517662376141,9.12933608200087,-5.60936783044241,0.000112749273440869,0.000282427027904576,0.485621788850401,"Down"
"IDH1",-1.76045382586464,8.56908976260759,-5.5944948272554,0.000115455532443841,0.000288261973288569,0.531830728184292,"Down"
"GPR142",1.99461922633515,0.8245990373194,5.59142282149507,0.000116023001078592,0.000289421147665365,1.40284072501892,"Up"
"LRP2",-1.84298233549428,4.51918521587998,-5.58995449394537,0.000116295273111303,0.000289894121378353,0.725827275747857,"Down"
"MYCN",-2.14686231729845,2.59102770001646,-5.58707702758931,0.00011683079896005,0.000290832645695225,1.13623657959398,"Down"
"HPGD",-4.39007318519058,0.549008290031207,-5.57894882379158,0.000118357644737796,0.000294361225101105,1.48964434214114,"Down"
"CAPSL",-2.41610258706112,1.06798176556707,-5.57702101757223,0.000118722854124024,0.000294931825981557,1.4628736478063,"Down"
"SAMD10",2.26918099466762,0.935827649348775,5.56624639316443,0.000120786042946885,0.000299438351607275,1.32972208272305,"Up"
"PMEL",1.7733517937554,1.29257667504213,5.56578612588784,0.000120875015771485,0.000299482444847253,1.1971639101682,"Up"
"GNB3",1.66932186209273,1.06953902539638,5.55635267983696,0.000122713878090514,0.000303323904304814,1.21065467534711,"Up"
"MYLK2",4.55485878247382,0.763797261370951,5.55428147340774,0.000123121555582888,0.000304152897438175,1.37339051789117,"Up"
"ANKRD34B",3.80295163738942,0.455445468879073,5.53757990472267,0.000126461614265035,0.000311671945643236,1.41725245462041,"Up"
"PFN4",2.09125227507908,0.725354463299015,5.48288148278191,0.000138085889196386,0.000337160380643759,1.27045947795656,"Up"
"HTR1B",3.43380624410962,0.0678812282739753,5.47727295008978,0.000139339911761248,0.000339630943672983,1.32573379620712,"Up"
"SLCO2B1",-4.02418998047957,1.33656883112052,-5.47666111546817,0.000139477437483931,0.000339867697361655,1.29505103264254,"Down"
"ZBTB20",-3.01621993822212,2.45217468968938,-5.47603705220139,0.000139617859322657,0.000340012928608058,1.05067243499584,"Down"
"ACSM3",-1.80788561586659,3.21095748584639,-5.4685371192964,0.000141317141235206,0.000343632259110136,0.912962352652382,"Down"
"NCAN",2.06032735566208,2.48836565075859,5.44015447225378,0.000147947841980705,0.000357094992089974,0.947416938472079,"Up"
"ASPSCR1",-1.51100896998541,7.47750034852937,-5.43819534646718,0.000148417465167012,0.000358125767684323,0.283153002947451,"Down"
"CDK14",2.12639546534788,1.49414283391567,5.41102386757828,0.000155095212063758,0.000372529578733788,1.07484742127256,"Up"
"TOM1L1",2.31152271639127,2.24442660911996,5.36933694869602,0.000165962548755432,0.000395247349342827,0.929178204913438,"Up"
"ANKRD22",-2.87870101143837,5.68625157589615,-5.36775557355754,0.00016639026155231,0.000396041771061143,0.28101585880942,"Down"
"GLOD5",-2.26844088006122,3.9939032319596,-5.34033223012666,0.0001739949297821,0.000411812472345033,0.625500829138793,"Down"
"FGB",-2.62800217556647,9.46350425719016,-5.33606789947595,0.000175209949923443,0.000414222118194955,0.0197878000925664,"Down"
"DSG2",-1.72127121577552,9.02019719175494,-5.33166606355106,0.000176473521532992,0.000416858003980516,0.0536268299575209,"Down"
"KCNK15",4.72181813836495,0.699546373002176,5.32903816339652,0.000177232444579776,0.000418181096100459,1.07184303281308,"Up"
"P3H2",2.39036165945284,1.10758844153751,5.29555673809423,0.000187208125689364,0.000438399434887366,0.951359958676484,"Up"
"CLDN2",-4.56880815490145,1.27070597974231,-5.28467341271592,0.000190576654559179,0.000445296298656188,1.02803301352384,"Down"
"RGS4",-1.64310652085056,0.997399349387688,-5.27605274832109,0.000193290104605493,0.000450760238400947,0.84797401452906,"Down"
"CDC20",-1.55182423767428,7.59888649566059,-5.27063061823568,0.000195017577803435,0.000454033729838987,0.0412661103583476,"Down"
"GRIN2A",-1.50817195108914,3.95857993037171,-5.26620647106989,0.000196439127801458,0.000456837706280119,0.257253880338237,"Down"
"IGFBP1",-3.65015590826145,7.9208288366747,-5.26106764986938,0.000198104009151929,0.000459693086873782,-0.0489118924736403,"Down"
"DGKI",-3.52601015530102,0.946210081356782,-5.25802409893562,0.000199097055238576,0.000461870036608046,0.97437484868765,"Down"
"RUSC2",-2.32264885435207,0.874343544898747,-5.25598787387073,0.000199764354614007,0.000463162656302632,0.870051909469178,"Down"
"gga-mir-21",-1.64089108915355,1.60898465740772,-5.24577121790213,0.0002031481902453,0.00047023077654029,0.695701809532776,"Down"
"GPA33",-1.96549866181377,3.23007492629337,-5.23807993447304,0.000205735351006444,0.000475565176749512,0.549498074460804,"Down"
"USH1G",-1.88372752509418,0.552597544422378,-5.22902807970633,0.000208824626648087,0.000481911796109984,0.911157799934791,"Down"
"HSPB8",2.75000632240721,6.5890415281975,5.21816283536385,0.000212597323509373,0.000489946283212233,-0.0435542150322563,"Up"
"DDO",-2.97068744531719,3.66706273336672,-5.21517418225404,0.00021364758096814,0.000492097110940577,0.297960654196092,"Down"
"KCTD16",-2.59401201316338,1.08210716583464,-5.21006120709157,0.000215457025530265,0.000495451055701463,0.723041639512298,"Down"
"PSAT1",-1.682755667873,8.67170850380347,-5.20911965123008,0.000215791988235379,0.000495950229175765,-0.128212122661757,"Down"
"HABP2",-3.65880395119025,1.44524268081212,-5.17299642347822,0.000229065358492473,0.000523089983662197,0.795239415709144,"Down"
"DGKG",4.03696419199225,0.5376946360141,5.1631383985992,0.000232834766583432,0.00053019532504276,0.779590269145845,"Up"
"OTC",-3.4512379538281,0.11673082415689,-5.1541771464025,0.000236317846577966,0.000537399557055949,0.81548465153206,"Down"
"CREB3L2",-2.26743246265001,7.51162928020579,-5.14149576266199,0.000241340712155229,0.000547589583467954,-0.253263874848919,"Down"
"ANGPTL3",-3.38572267567437,1.25337940663911,-5.12795897334211,0.000246826343344479,0.000558278723897969,0.737553170108905,"Down"
"NDRG4",2.21997042409496,1.93834626208324,5.10007493406038,0.000258542890747648,0.000581652375067035,0.462939160715151,"Up"
"LRMP",-2.1986871157997,0.918223169738679,-5.09840004471058,0.000259265000150707,0.000583121013437062,0.587624763421764,"Down"
"ANTXR1",-3.02810572685968,1.12182155962666,-5.08880050747044,0.000263444786225437,0.000590942263743223,0.702918389258326,"Down"
"TSPAN1",-1.85823272129439,6.74589087001619,-5.07821015593678,0.000268138182329637,0.000600509626329935,-0.331742575877429,"Down"
"CCDC80",-3.72442982032715,0.561082307514145,-5.07327192685782,0.000270356621110183,0.000604833982988854,0.648539628029646,"Down"
"LPP",-1.54015216115875,3.76948398706656,-5.0550019343056,0.0002787331306243,0.000621920063928098,-0.128218421719571,"Down"
"TAGLN3",1.72822369121379,0.591846104711687,5.05381212150535,0.000279288004262765,0.000622992913008193,0.550251054880592,"Up"
"TSHZ3",1.72041677220046,1.25469837573187,5.04140882997668,0.000285141837093568,0.000634536740890051,0.408016018218473,"Up"
"GPR183",-2.14172899977711,0.710990235201776,-5.02775943659168,0.000291732845256633,0.000647662311342827,0.546533404362195,"Down"
"SVOPL",1.52600727399241,1.26400206858759,5.00053763038352,0.000305359502940685,0.000674355605706805,0.283327955238644,"Up"
"LEPR",1.83398851902329,0.984101556390025,4.99305875159076,0.0003092190179884,0.000682341677774561,0.355822227962617,"Up"
"FGG",-2.82245092917746,2.21502926870798,-4.9677352026894,0.000322671672577689,0.000708311884442649,0.302460657815274,"Down"
"TSPAN15",3.6289312117781,0.754897822716998,4.96355164231542,0.000324952524529727,0.00071257506942745,0.486642808425984,"Up"
"GCHFR",-1.96694702779553,8.3664365548263,-4.96322684362799,0.000325130308443466,0.000712779159782003,-0.624759125280562,"Down"
"gga-mir-6617",-2.25377337105837,0.566545286823272,-4.94367435481878,0.000336022751869511,0.000733219770287881,0.488602928341393,"Down"
"gga-mir-1740",-1.60788538734103,0.254431474351074,-4.91610702446999,0.000352034208968076,0.000763602947733279,0.460722871474805,"Down"
"SLC7A11",-2.39761014565232,4.75559149104357,-4.88621407985823,0.000370303131041547,0.000798291197689873,-0.489389408765411,"Down"
"MATN3",4.15760058722242,-0.139888360853685,4.86607929405074,0.000383166031908904,0.00082201912097948,0.386954025705562,"Up"
"TRPV2",-1.50647453148761,2.33596010247171,-4.84557986869202,0.000396743392922545,0.00084876656700999,0.0602419816844266,"Down"
"EVA1C",2.62715511028028,1.47545304041286,4.84353514978776,0.000398125022426718,0.000850424965396905,0.149983970498178,"Up"
"IL15",-2.78851541967677,2.063387491698,-4.83856562625015,0.000401503997247952,0.000856772668740622,0.191781706264321,"Down"
"SLC38A11",1.73394782584425,1.81281656045647,4.83780814276189,0.000402021670694226,0.000857659821810653,0.105659489225849,"Up"
"PLA1A",-3.43172943844938,3.25942137578547,-4.82199732670871,0.000412987947453511,0.000878826653989337,-0.0480983970607571,"Down"
"LEAP2",-1.8172018854366,1.44451324425247,-4.81154914294135,0.000420406163576261,0.000892355565169188,0.137560200317241,"Down"
"HEY2",2.01695540596295,0.98683808635178,4.77800343008946,0.000445180475124364,0.000940670145076945,0.0164679467688398,"Up"
"CPM",3.02474367269557,0.615999313956461,4.74540467831661,0.00047072131423507,0.000987939420796678,0.0964578020116118,"Up"
"MTNR1A",3.22375810824091,0.577176232401439,4.736598515787,0.000477880446752228,0.0010015617014282,0.0461496342827106,"Up"
"FBXO32",1.86089090833277,4.62958476431829,4.73502955141856,0.000479167864682028,0.00100341423928188,-0.730144719934171,"Up"
"CMTM7",-4.0432138667229,2.09950709475181,-4.72859888102354,0.000484482566227152,0.0010122762136169,-0.110303479939859,"Down"
"ITGA8",4.27059058952894,0.876495467331093,4.7245822674985,0.000487833369262147,0.00101851860272251,0.0640179478510738,"Up"
"SFRP2",2.0662469190793,0.833697962994709,4.71938702622724,0.000492203385622462,0.00102662352172221,0.0470914220564449,"Up"
"TRAF3IP3",-2.74175072835968,0.446994181683711,-4.70408302055953,0.000505315802818395,0.00104980917652197,0.0589504056425385,"Down"
"IYD",-1.95367540874404,0.484424788153102,-4.69730657953262,0.000511237928686054,0.00106080294253131,0.0546731133222806,"Down"
"BARHL2",3.76602052395289,0.0449069006587858,4.69438723578839,0.000513811531038429,0.00106509244201955,0.0832295733212591,"Up"
"NPY2R",3.7185780090394,-0.0560052507422845,4.66700904598777,0.000538616163477833,0.00111076382340747,0.0521809572358105,"Up"
"EN1",1.60979471520587,1.70495543576597,4.66608908438194,0.000539471051004563,0.00111221923372357,-0.246996405838678,"Up"
"CYTH4",-3.92430472165487,1.60077827493366,-4.65993572388319,0.000545225702850723,0.00112246857445216,-0.105738634776244,"Down"
"FGD4",-2.41082427992378,1.32749190509234,-4.65815389814652,0.000546904014595698,0.00112537304446275,-0.120759038169362,"Down"
"FLVCR2",-3.33658176008937,0.919623446864047,-4.63924912564059,0.000565046333937155,0.00115676395468302,-0.0443213525069135,"Down"
"OVOL2",1.56712596485158,2.12629289159523,4.63388164606403,0.000570311031350687,0.0011664066645077,-0.384410817085857,"Up"
"PROZ",-2.99271867361874,2.779892868587,-4.62850458208722,0.000575636484016074,0.00117586923440428,-0.272657015406502,"Down"
"F13A1",-2.29291693859326,1.26482557578772,-4.62795549997585,0.00057618320853604,0.0011767003681122,-0.229289455768965,"Down"
"ADTRP",-1.5405229138263,1.73837569853328,-4.61902357294389,0.000585153292018299,0.00119183727887726,-0.439281915723921,"Down"
"HRH3",3.62471948664892,0.166885399812012,4.58863664662924,0.000616776677858697,0.00124659115241486,-0.0995224687637748,"Up"
"ARSI",-3.30008380488216,0.565674955180476,-4.57974745937025,0.000626360797718048,0.00126323100479378,-0.196743641668641,"Down"
"SLC22A3",-3.70125859614991,1.36130060631787,-4.56494248126107,0.000642669437369941,0.00129209573381856,-0.252254613714649,"Down"
"B3GAT2",2.32084900118822,1.17136077347616,4.50474448871279,0.000713679201931409,0.00141725201912931,-0.450162112238385,"Up"
"PLSCR5",-3.3443398507415,2.16356619417555,-4.49837597216201,0.000721655555238096,0.00143207779287107,-0.443985017370922,"Down"
"SLC9A2",1.89148986598557,0.689058341858451,4.49619412162381,0.000724409557487287,0.00143678546503117,-0.451011827194664,"Up"
"HTR4",1.63853835324097,1.02272411161214,4.48545591312135,0.000738124054949629,0.00146165587158065,-0.364219695914827,"Up"
"TMPRSS7",-2.6083745804676,0.111632263570625,-4.47033214209341,0.000757899818507631,0.00149694109693033,-0.251916100249823,"Down"
"CABP7",3.17962083375898,1.25936245630976,4.46340984680993,0.000767134636682806,0.00151446992797962,-0.36407445405374,"Up"
"NRTN",3.58850350051109,0.711781846759352,4.42956932277697,0.000813995840135077,0.00159947711324067,-0.543759017354758,"Up"
"KCNMB4",1.70353391033541,0.719876370917993,4.42404076246357,0.000821930257328925,0.00161393726608298,-0.460974432231082,"Up"
"SBK1",1.58480972580101,2.36302060467845,4.42205447574834,0.000824800522933555,0.00161881772800628,-0.811734177995931,"Up"
"ADAMTS14",1.83737390804225,1.15106932197334,4.42031968256074,0.000827315899586765,0.00162337592796713,-0.674917580553302,"Up"
"TINAG",-3.8741619511494,2.07796985691038,-4.41408805585342,0.00083641750001512,0.00163856038303311,-0.489720881369252,"Down"
"SLC16A5",-2.22795803171298,5.10103212400925,-4.40887836551172,0.000844106419877271,0.0016513163024523,-1.38547145801689,"Down"
"DHCR24",-1.52412171880927,7.59403443664046,-4.40834108837545,0.000844903551392607,0.00165249151125462,-1.44356162845321,"Down"
"RAC2",-1.86016418769728,1.59944772235286,-4.36636210895738,0.000909670065624667,0.00176562028423667,-0.754510661913148,"Down"
"GYS2",-1.54799343114992,1.01234489030786,-4.33477846452682,0.000961787050213583,0.00185564692513118,-0.568014596129272,"Down"
"SLC16A12",-2.10782182482124,0.143715353472799,-4.28218294923273,0.00105556715646893,0.00201761518730794,-0.576722007773159,"Down"
"RUNX1T1",-3.24279485379374,0.326470378474605,-4.27637897508094,0.00106648210309078,0.00203385775507839,-0.61992718568346,"Down"
"RNaseP_nuc",2.01616378154215,2.08192551918734,4.27100439390174,0.00107669397235856,0.00205193727823894,-1.29343942156786,"Up"
"KCNK5",1.66489249619642,1.35796589870461,4.25902669371093,0.00109981857215382,0.00209079834299644,-1.00392639313546,"Up"
"DTX1",2.6278253839766,0.159901047796217,4.25235471356238,0.0011129225706813,0.00211280952045025,-0.669096245422487,"Up"
"ZBTB7C",3.19933516535773,0.468480541569432,4.25059305902851,0.00111640946949998,0.00211803140391721,-0.660506028048095,"Up"
"LRRC3B",1.54029769290779,0.789435844143282,4.23183121575604,0.00115425590728411,0.00218147107005582,-0.821537763670237,"Up"
"GTF2A1L",-2.22981825854294,-0.432488778502261,-4.22161932295906,0.00117541201027104,0.00221824101762483,-0.650781075643412,"Down"
"MAT1A",-3.15843015725142,6.89877075352811,-4.21481067393122,0.00118974055515522,0.00224249037434498,-1.81707402968849,"Down"
"PLAU",2.87668508374012,0.59001575351524,4.18044097182696,0.00126488348859135,0.00236873573848379,-0.87485179551324,"Up"
"F9",-1.69007544463126,1.40011470670198,-4.12936072583642,0.00138576021190729,0.00257029400525777,-1.20951843015856,"Down"
"ACKR2",-3.02446014669337,1.18907993828281,-4.12171735410812,0.00140485050075732,0.00260304164575469,-1.04900563912586,"Down"
"SCT",-1.54988945609547,1.02116619198172,-4.09793094442868,0.00146601948076622,0.00270387722734919,-1.1833200850285,"Down"
"HACD4",-3.0298310855905,1.43223509659678,-4.02941030777473,0.0016580911512205,0.00301191255318852,-1.10709124499003,"Down"
"RIPK4",2.66926522348274,1.70677517993176,3.96518399468476,0.00186174758335681,0.00335218150360886,-1.45998159969582,"Up"
"SLC26A1",-1.61284278992172,1.7183970778919,-3.92981097024841,0.00198476213736598,0.00355617304595344,-1.56801033536483,"Down"
"SLC46A2",-2.46523669496771,0.548923534672864,-3.91720393204981,0.00203060337762616,0.00362672401174835,-1.28859145466227,"Down"
"gga-mir-1609",-2.4262223106533,0.0798332428588035,-3.89529255809689,0.00211288829288425,0.00375932376746206,-1.22248869979533,"Down"
"WDR72",-1.64375089957018,-0.0327193180727246,-3.85758312670279,0.00226262771259155,0.0039953304456968,-1.27347435566743,"Down"
"RNF182",1.50873803886904,1.49000020542868,3.85547940885097,0.00227129608871099,0.00400979548686828,-1.75948102404212,"Up"
"FMOD",-1.87665876591087,1.08794412049886,-3.81693817177453,0.00243629172361873,0.00426628000720187,-1.50319959985995,"Down"
"RGS1",-1.69567283948534,1.20026850805293,-3.77058853331591,0.00265113829338476,0.00461453818794775,-1.67378098934199,"Down"
"gga-mir-365-2",-2.65868935020079,0.0910619597881953,-3.73356335579318,0.00283667905163303,0.00490501799022612,-1.51166417414652,"Down"
"SPON2",-2.29205272050593,0.234782298825552,-3.62927362346496,0.00343417401051902,0.00580303401364701,-1.73668780338778,"Down"
"FXYD2",-1.94203516542203,2.31544872182145,-3.6135839378335,0.0035346190924683,0.00595997696273112,-2.16450505065549,"Down"
"TMEM71",-2.14470936131167,0.357157751853315,-3.57870863574882,0.00376878104785504,0.00632187474813642,-1.83270764412572,"Down"
"CD38",-1.52396816888621,0.202276580150458,-3.53628664804993,0.00407509026162629,0.00678160788396433,-1.91330130477133,"Down"
"CPQ",-2.00411607535538,0.862269295218451,-3.5361014361613,0.00407648184081221,0.0067825822045865,-1.95859995562412,"Down"
"gga-mir-6652",-1.60509916831946,1.45784973978181,-3.52422615364376,0.00416672485269702,0.0069217814236116,-2.08152782126758,"Down"
"PMP22",2.33144153783222,-0.356031042037733,3.52356778715926,0.00417178709702941,0.00692882286506227,-1.85572096602328,"Up"
"COL1A2",2.49352283960191,-0.693184501070716,3.50655579212246,0.00430478976096196,0.00711880916838324,-1.8576849127224,"Up"
"EGR4",3.20201162025189,-0.262863448818218,3.47178744379019,0.0045902071553413,0.00754925781959377,-1.95459363300289,"Up"
"gga-mir-22",-1.55194777573215,0.775065344812169,-3.4569577488746,0.00471773586014666,0.0077393311614884,-2.12885155455507,"Down"
"CLIC3",1.5959806825179,3.19527545652109,3.45410167750407,0.00474270763434976,0.00777423378831461,-2.65913160038352,"Up"
